sno,aff_no_school_code,state_district,school_head_name,address,website
475,"Aff. No. :1631368
Sch. Code:23616","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : AKAL ACADEMY BEHAK FATTU
Head/Principal Name: Mandeep Kaur","Address : AKAL ACADEMY BEHAK FATTU, VILLAGE BEHAK FATTU, POST OFFICE BEHAK GUJJRAN, TEHSIL ZIRA, DISTRICT FEROZEPUR (PUNJAB) - 142044
Website : https://behakfattu.akalacademy.ac.in/"
476,"Aff. No. :1631334
Sch. Code:21376","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : AKAL ACADEMY NAVAN QUILLA
Head/Principal Name: Mohanjit Kaur","Address : AKAL ACADEMY NAVAN QUILLA, VILLAGE NAVAN QUILLA, POST OFFICE KARMA, TEHSIL GURUHARSHAI, DISTRICT FEROZEPUR (PUNJAB) - 152023
Website : https://navanquilla.akalacademy.ac.in/"
477,"Aff. No. :1631336
Sch. Code:21378","State : PUNJAB
District : FEROZEPUR",Secondary Level,"Name : SSM GLOBAL SCHOOL KASSOANA
Head/Principal Name: SANGEETA","Address : VPO KASSOANA TEHSIL ZIRA DISTT FEROZEPUR
Website : http://ssmglobalschool.com"
478,"Aff. No. :1631327
Sch. Code:21368","State : PUNJAB
District : FEROZEPUR",Secondary Level,"Name : GGS WORLD SCHOOL FEROZEPUR ROAD MALLANWALA FEROZEPUR
Head/Principal Name: MANJIT SINGH","Address : FEROZEPUR ROAD MALLANWALA FEROZEPUR
Website : https://www.ggsworldfzr.com/"
479,"Aff. No. :1631314
Sch. Code:21351","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : THE HERO PUBLIC SCHOOL
Head/Principal Name: Simi Gandhi","Address : THE HERO PUBLIC SCHOOL, NH 54 AMRITSAR BATHINDA ROAD, MAKHU TEHSIL - ZIRA, DISTT _ FEROZEPUR 142044
Website : www.heropublicschool.com"
480,"Aff. No. :1631292
Sch. Code:21283","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : BABA FARID INTERNATIONAL SCHOOL KULGARHI
Head/Principal Name: RITU CHOPRA","Address : VPO KULGARHI DISTT FEROZEPUR
Website : www.bfiskulgarhi.com"
481,"Aff. No. :1631288
Sch. Code:21277","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : WETLAND INTERNATIONAL SCHOOL
Head/Principal Name: SAJIA","Address : ADASRH NAGAR- MAKHU,
Website : www.wetlandinternationalschool.com"
482,"Aff. No. :1631261
Sch. Code:21255","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : VIVEKANANDA WORLD SCHOOL VILLAGE SATYIAN WALA DISTT FIROZEPUR
Head/Principal Name: SANJAY KUMAR","Address : BHAGWATI ENCLAVE, MALWAL ROAD VILLAGE SATYIAN WALA DISTT FIROZEPUR
Website : www.vws.org.in"
483,"Aff. No. :1631124
Sch. Code:21113","State : PUNJAB
District : FEROZEPUR",Secondary Level,"Name : SRI GURU HAR GOBIND SAHIB SENIOR SECONDARY SCHOOL , WATTU BHATTI,MAKHU (FEROZEPUR)
Head/Principal Name: MANDEEP SINGH","Address : SRI GURU HAR GOBIND SAHIB SEN. SEC . SCHOOL WATTU BHATTI , MAKHU
Website : www.sriguruhargobindsahibschool.com"
484,"Aff. No. :1631126
Sch. Code:21116","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : DAYANAND CHANAN LAL SN. SEC. SCHOOL
Head/Principal Name: MANI","Address : SDM COURT ROAD, CIVIL LINES, FAZILKA
Website : www.dcdavfzk.in"
485,"Aff. No. :1631133
Sch. Code:21123","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : AKAL ACADEMY RATTA KHERA
Head/Principal Name: Jaswant Kaur","Address : RATTA KHERA, VPO RATTA KHERA (PUNJAB SINGH WALA), TEHSIL & DISTT. FEROZEPUR, (PUNJAB)
Website : https://rattakhera.akalacademy.ac.in/"
486,"Aff. No. :1631192
Sch. Code:21179","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : SAINT SOLDIER PUBLIC SENIOR SECONDARY SCHOOL
Head/Principal Name: KULDEEP KAUR SIDHU","Address : VILL JHOKE NODH SINGH PO TIBBI KHURD
Website : http://stsoldiersschool.in"
487,"Aff. No. :1680021
Sch. Code:20341","State : PUNJAB
District : FEROZEPUR",Secondary Level,"Name : ARMY SCHOOL
Head/Principal Name: Dr Krishna Singh","Address : MILITARY STATION ABOHAR PUNJAB
Website : https://www.apsabohar.com"
488,"Aff. No. :1600039
Sch. Code:24559","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : PM SHRI KENDRIYA VIDYALAYA
Head/Principal Name: SATPAL KULHARI","Address : BSF FALIYN WALA MUKTSAR ROAD JALALABAD (W) DISTT FEROZPUR PUNJAB
Website : https://jalalabadbsf.kvs.ac.in/"
489,"Aff. No. :1600047
Sch. Code:24565","State : PUNJAB
District : FEROZEPUR",Secondary Level,"Name : KENDRIYA VIDYALAYA
Head/Principal Name: MANGERAM GODARA","Address : K.M.S. WALA, B.S.F., FEROZEPUR, PUNJAB
Website : https://bsfkmswala.kvs.ac.in/"
490,"Aff. No. :1620014
Sch. Code:24023","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : GOVT. ADARSH SCHOOL
Head/Principal Name: NEELAM RANI","Address : BUKAN KHAN WALA, P.O. DHIRA PATRA, TEHSIL - FEROZEPUR
Website :"
491,"Aff. No. :1620012
Sch. Code:24019","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : GOVT. MODEL SCHOOL
Head/Principal Name: ASHWANI AHUJA","Address : KAURIAN WALI FAZILKA, DISTT FEROZEPUR, PUNJAB
Website :"
