2026-05-21 18:08:50,588 | INFO | Last page reached
2026-05-21 18:08:50,604 | INFO | Saved 1499 rows
2026-05-21 18:08:50,604 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_GURUGRAM.csv
2026-05-21 18:09:15,282 | INFO | Starting REGION WISE scrape
2026-05-21 18:09:18,316 | INFO | Clicked Region Wise radio
2026-05-21 18:09:27,871 | INFO | Selected region: LUCKNOW
2026-05-21 18:09:29,987 | INFO | Search clicked successfully
2026-05-21 18:09:34,987 | INFO | Setting entries per page to 100
2026-05-21 18:09:38,100 | INFO | Page 1
2026-05-21 18:09:42,065 | INFO | Total rows so far: 100
2026-05-21 18:09:45,123 | INFO | Page 2
2026-05-21 18:09:48,929 | INFO | Total rows so far: 200
2026-05-21 18:09:51,972 | INFO | Page 3
2026-05-21 18:09:55,850 | INFO | Total rows so far: 300
2026-05-21 18:09:58,897 | INFO | Page 4
2026-05-21 18:10:02,671 | INFO | Total rows so far: 400
2026-05-21 18:10:05,723 | INFO | Page 5
2026-05-21 18:10:09,490 | INFO | Total rows so far: 500
2026-05-21 18:10:12,550 | INFO | Page 6
2026-05-21 18:10:16,555 | INFO | Total rows so far: 600
2026-05-21 18:10:19,608 | INFO | Page 7
2026-05-21 18:10:23,620 | INFO | Total rows so far: 700
2026-05-21 18:10:26,664 | INFO | Page 8
2026-05-21 18:10:30,548 | INFO | Total rows so far: 800
2026-05-21 18:10:33,593 | INFO | Page 9
2026-05-21 18:10:37,434 | INFO | Total rows so far: 900
2026-05-21 18:10:40,476 | INFO | Page 10
2026-05-21 18:10:44,436 | INFO | Total rows so far: 1000
2026-05-21 18:10:47,480 | INFO | Page 11
2026-05-21 18:10:51,717 | INFO | Total rows so far: 1100
2026-05-21 18:10:54,761 | INFO | Page 12
2026-05-21 18:10:58,567 | INFO | Total rows so far: 1200
2026-05-21 18:11:01,607 | INFO | Page 13
2026-05-21 18:11:05,003 | INFO | Total rows so far: 1288
2026-05-21 18:11:05,003 | INFO | Last page reached
2026-05-21 18:11:05,025 | INFO | Saved 1288 rows
2026-05-21 18:11:05,025 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_LUCKNOW.csv
2026-05-21 18:11:29,418 | INFO | Starting REGION WISE scrape
2026-05-21 18:11:32,451 | INFO | Clicked Region Wise radio
2026-05-21 18:11:41,876 | INFO | Selected region: RANCHI
2026-05-21 18:11:44,002 | INFO | Search clicked successfully
2026-05-21 18:11:49,003 | INFO | Setting entries per page to 100
